albumID,similarity
MW0002024443,"[(0.0007340042131841835, 'MW0002176726'), (0.0006698372295532186, 'MW0002115022'), (0.0006636933205904215, 'MW0000809691'), (0.0006568964271403328, 'MW0002318622'), (0.0006548659816768499, 'MW0002465008'), (0.0006331798927393261, 'MW0000813193'), (0.000626021197077733, 'MW0002581228'), (0.0006221110717107431, 'MW0002082656'), (0.000619287076717283, 'MW0002503286'), (0.000619287076717283, 'MW0002456525')]"
MW0002290917,"[(0.0007980845969672786, 'MW0002030741'), (0.0007154559958789735, 'MW0002552345'), (0.0007122050580803226, 'MW0001787432'), (0.0007073036171506981, 'MW0002484010'), (0.0006763703262810454, 'MW0001965056'), (0.0006754201113092342, '0'), (0.0006736002586624993, 'MW0001610447'), (0.0006730562136549646, 'MW0001947974'), (0.0006653448482348401, 'MW0002431606'), (0.0006633147163002957, 'MW0002561652')]"
MW0001996471,"[(0.001105644314224114, 'MW0002552345'), (0.0010998559188746273, 'MW0001787432'), (0.0010878788538108395, 'MW0002484010'), (0.001052853232259423, 'MW0000820068'), (0.0010235414534288639, 'MW0000812653'), (0.0010174803117559677, 'MW0001965056'), (0.001010427612965807, 'MW0001610447'), (0.0009926346508903933, 'MW0002561652'), (0.0009855323845941576, 'MW0002628656'), (0.0009855323845941576, 'MW0002088324')]"
MW0000815687,"[(0.0007299216794037998, 'MW0000806459'), (0.0007078142695356737, 'MW0001956251'), (0.0007034030640237468, 'MW0000813242'), (0.0006700571558753961, 'MW0001969722'), (0.0006495910824136206, 'MW0002472642'), (0.0006485000194550005, 'MW0002187052'), (0.0006345902450787526, 'MW0002554625'), (0.0006344654311509837, 'MW0002344537'), (0.0006312613232499857, 'MW0001489534'), (0.0006305885913912045, 'MW0002103142')]"
MW0002484010,"[(0.19569471624266144, 'MW0001787432'), (0.03608805485384337, 'MW0002552345'), (0.019661816751867872, 'MW0001610447'), (0.013182177695755339, 'MW0002628656'), (0.013182177695755339, 'MW0002088324'), (0.009549274255156608, 'MW0001965056'), (0.009186110600771633, 'MW0002561652'), (0.00794533608771651, 'MW0001960596'), (0.0066728947017216066, 'MW0002562501'), (0.0066728947017216066, 'MW0002346806')]"
MW0002631541,"[(0.009900990099009901, 'MW0002628656'), (0.009900990099009901, 'MW0002088324'), (0.007936507936507936, 'MW0001610447'), (0.007407407407407408, 'MW0002562501'), (0.007407407407407408, 'MW0002346806'), (0.006622516556291391, 'MW0001960596'), (0.006369426751592357, 'MW0002491083'), (0.0061162079510703364, 'MW0002123313'), (0.005897617362585515, 'MW0000826859'), (0.005686341407938132, 'MW0002484010')]"
MW0001951069,"[(1.0, 'MW0002022778'), (0.010101010101010102, 'MW0002357908'), (0.0006003193699047894, 'MW0002406704'), (0.0005927998529856364, 'MW0002605243'), (0.0005926452721723413, 'MW0001368971'), (0.000589410648292772, 'MW0000804042'), (0.0005888934691714269, 'MW0000809786'), (0.0005874232678356391, 'MW0002431606'), (0.0005795388030205563, 'MW0002581468'), (0.00057567209717345, 'MW0002327985')]"
MW0002563627,"[(0.0018587360594795538, 'MW0002558478'), (0.0012922567972707536, 'MW0002094433'), (0.0012916725868326896, 'MW0002336594'), (0.0012071463061323032, 'MW0000819818'), (0.0011978773613157483, 'MW0002556305'), (0.0011967305321860678, 'MW0002110738'), (0.001193431353828528, 'MW0002491083'), (0.0011923498831497114, 'MW0001747196'), (0.0011887355420039706, 'MW0002448132'), (0.0011860707847044312, 'MW0002190231')]"
MW0002338832,"[(0.0006393821011374608, 'MW0002603970'), (0.0005582631317445165, 'MW0002581228'), (0.0005348194182234369, 'MW0000815687'), (0.0005323934813742141, 'MW0000807665'), (0.0005219887772412894, 'MW0002016792'), (0.0005090742484791408, 'MW0002311828'), (0.0005054921724537096, 'MW0002010991'), (0.0005043220398817869, 'MW0000814142'), (0.0005030687191870409, 'MW0002403498'), (0.0005029523301781457, 'MW0002206149')]"
MW0002479086,"[(0.0009398496240601503, 'MW0000823433'), (0.0008140803334473045, 'MW0002537855'), (0.0007972892166633447, 'MW0002174000'), (0.0007509988284418275, 'MW0000813193'), (0.0007489234225800409, 'MW0001784043'), (0.0007009378548497889, 'MW0001935991'), (0.0006908892435453672, 'MW0000444789'), (0.0006901978106925445, 'MW0002020915'), (0.0006743270216324109, 'MW0002030893'), (0.0006743042865523497, 'MW0002563729')]"
MW0002131963,"[(0.004913039206052865, 'MW0002615954'), (0.004906289863605142, 'MW0002104668'), (0.004534324839031469, 'MW0002413078'), (0.003972194637537239, 'MW0002412839'), (0.003972194637537239, 'MW0001980593'), (0.0038424591738712775, 'MW0002061341'), (0.0035896331394931432, 'MW0002110738'), (0.0035229874933943982, 'MW0002418731'), (0.0034826217176290304, 'MW0002387701'), (0.003462483986011564, 'MW0002628656')]"
MW0002168023,"[(0.000866693823073123, 'MW0002318622'), (0.0006891988752274356, 'MW0000828746'), (0.0006707582922493878, 'MW0002387721'), (0.0006605892456070815, 'MW0002289536'), (0.0006390225511058284, 'MW0002455340'), (0.0006347836022699861, 'MW0002507769'), (0.0006165646252211925, 'MW0001960071'), (0.0005987593705841496, 'MW0002278411'), (0.000597596467009687, 'MW0002424876'), (0.0005969792848188167, 'MW0002204054')]"
MW0000822690,"[(0.0007981610369708191, 'MW0002110484'), (0.0007677189534455225, 'MW0001782286'), (0.0007388471029805094, 'MW0000807807'), (0.0007340419284749545, 'MW0002486375'), (0.000731325600783981, 'MW0000813151'), (0.0007239190079413914, 'MW0000829157'), (0.0007221676584435843, 'MW0001960596'), (0.0007188969245589567, 'MW0000586453'), (0.0007139848206827122, 'MW0002262175'), (0.0006979730861577979, 'MW0002022516')]"
MW0000822692,"[(0.0012652142007641893, 'MW0000812653'), (0.0011076282356589835, 'MW0001960393'), (0.0010059552551102528, 'MW0000820071'), (0.0009883962282799927, 'MW0000820068'), (0.000986855090198555, 'MW0000803149'), (0.0009494061464553922, 'MW0001302677'), (0.0008978675645342312, 'MW0002403649'), (0.0008906067703926686, 'MW0002552345'), (0.0008813601149293589, 'MW0001787432'), (0.0008725089868425645, 'MW0002484010')]"
MW0000814079,"[(0.0005813615487471659, 'MW0002581468'), (0.0005684563567632095, 'MW0002406704'), (0.0005645730416372619, 'MW0002398999'), (0.0005604909901073341, 'MW0002390979'), (0.000559753708368318, 'MW0001610447'), (0.0005579423087652737, 'MW0002605243'), (0.0005520287054926856, 'MW0002628656'), (0.0005520287054926856, 'MW0002088324'), (0.0005487118988175258, 'MW0002120352'), (0.0005455537370430988, 'MW0002484010')]"
MW0002190231,"[(0.009966115208291807, 'MW0002562501'), (0.009966115208291807, 'MW0002346806'), (0.00703383273545755, 'MW0002485837'), (0.00703383273545755, 'MW0002294097'), (0.0060360958532021496, 'MW0002398999'), (0.006011783094865938, 'MW0002628656'), (0.006011783094865938, 'MW0002088324'), (0.005238893545683152, 'MW0002490285'), (0.005226298735235706, 'MW0001610447'), (0.005062265870203504, 'MW0002605130')]"
MW0002545734,"[(1.0, 'MW0002130105'), (0.038461538461538464, 'MW0000808251'), (0.0012995113837197213, 'MW0001787432'), (0.0012973029072558151, 'MW0002628656'), (0.0012973029072558151, 'MW0002088324'), (0.001290172754131778, 'MW0002484010'), (0.0012695833227534723, 'MW0002552345'), (0.0012565497656534686, 'MW0001610447'), (0.0012182790590012547, 'MW0001960596'), (0.0011913413312048034, 'MW0000826859')]"
MW0002485837,"[(1.0, 'MW0002294097'), (0.012914890869172156, 'MW0002490285'), (0.00818464560484531, 'MW0002387701'), (0.008153946510110893, 'MW0002582576'), (0.00703383273545755, 'MW0002190231'), (0.006745362563237774, 'MW0002605130'), (0.006172458490216653, 'MW0002094433'), (0.006029544769369913, 'MW0002491083'), (0.00592838510789661, 'MW0002570906'), (0.005821738371077604, 'MW0002061341')]"
MW0000800790,"[(0.0016835016835016834, 'MW0002115457'), (0.0011620340243562331, 'MW0001338117'), (0.0011444266422522317, 'MW0002578650'), (0.001123759650285997, 'MW0002398999'), (0.0011098163253981466, 'MW0002484696'), (0.001097923826044949, 'MW0002565325'), (0.0010738831615120274, 'MW0002605130'), (0.0010734681609343467, 'MW0002190231'), (0.0010640561821664185, 'MW0002628656'), (0.0010640561821664185, 'MW0002088324')]"
MW0002544167,"[(0.01918281220026856, 'MW0002590120'), (0.006022282445046673, 'MW0000823569'), (0.005895878780732266, 'MW0002104668'), (0.005460303592879764, 'MW0002401622'), (0.005234231876472127, 'MW0002010832'), (0.004830684507994783, 'MW0002485837'), (0.004830684507994783, 'MW0002294097'), (0.004742483164184767, 'MW0002412839'), (0.004742483164184767, 'MW0001980593'), (0.0047308165389346206, 'MW0002061341')]"
MW0002098298,"[(0.002371972769752603, 'MW0002178694'), (0.0008387361923054341, 'MW0002401709'), (0.0007901078497214869, 'MW0002507769'), (0.0007489065963693008, 'MW0002110738'), (0.0007482173721109456, 'MW0002123313'), (0.0007440033331349325, 'MW0002387701'), (0.0007425779335541265, 'MW0002413078'), (0.0007397762916494051, 'MW0002213045'), (0.0007389945240505768, 'MW0002278411'), (0.00073664282399393, 'MW0002628656')]"
MW0000829239,"[(0.0008155875084617203, 'MW0002398999'), (0.000744407637622362, 'MW0002590120'), (0.0007346027268453221, 'MW0002628656'), (0.0007346027268453221, 'MW0002088324'), (0.0007303108202851133, 'MW0001666091'), (0.0007247217068645641, 'MW0000826859'), (0.0007247006986114734, 'MW0002562501'), (0.0007247006986114734, 'MW0002346806'), (0.0007197765813491491, 'MW0002190231'), (0.0007174218727580567, 'MW0002115457')]"
MW0002223499,"[(0.0008364421098415781, 'MW0002104668'), (0.0008139544348307383, 'MW0002401622'), (0.0008037486838615303, 'MW0002418731'), (0.0008012050123385574, 'MW0002357960'), (0.000789795837775935, 'MW0002468962'), (0.0007746713456815947, 'MW0002490285'), (0.0007646078326426376, 'MW0002590120'), (0.0007641462575937035, 'MW0002605130'), (0.0007584376185058781, 'MW0002138220'), (0.0007558578987150417, 'MW0002295212')]"
MW0002209439,"[(0.001177856301531213, 'MW0001990405'), (0.0005089162120348506, 'MW0001981526'), (0.0004182892805006086, 'MW0002092445'), (0.0004043916937946095, 'MW0002348295'), (0.00039706016652703383, 'MW0002534574'), (0.00039706016652703383, 'MW0002534050'), (0.00039684429417273845, 'MW0002401709'), (0.0003964588297328264, 'MW0002427366'), (0.0003948386689198793, 'MW0002502445'), (0.00039355668987339277, 'MW0002382249')]"
MW0002371346,"[(0.0007916089451810805, 'MW0002424876'), (0.000740400704861471, 'MW0002204054'), (0.0007269449411901542, 'MW0002564599'), (0.0007249528780629258, 'MW0002507769'), (0.0007193054386684216, 'MW0002615954'), (0.0007162041181736795, 'MW0002213045'), (0.0007136179717550007, 'MW0002465008'), (0.0007107724675176982, 'MW0002410440'), (0.0007086720195026539, 'MW0002387701'), (0.000708596695105014, 'MW0002278411')]"
MW0002000836,"[(0.0006418608830722029, 'MW0001368971'), (0.0006357400331856297, 'MW0002431606'), (0.0006258801439524331, 'MW0002605243'), (0.0006104186250930888, 'MW0002406704'), (0.0006077438724224062, 'MW0001760872'), (0.0006012686769082765, '0'), (0.0005979859832085536, 'MW0001313329'), (0.0005977536418140629, 'MW0002066164'), (0.0005922942517842865, 'MW0002581468'), (0.0005863039399624766, 'MW0000825316')]"
MW0001805295,"[(0.0007244906830498161, 'MW0002114042'), (0.0007019809903547812, 'MW0000823831'), (0.0006994914697015269, 'MW0000813151'), (0.0006972868568400353, 'MW0002110484'), (0.0006553767105332146, 'MW0002435552'), (0.0006521668242736493, 'MW0001960596'), (0.0006479411669420416, 'MW0002628656'), (0.0006479411669420416, 'MW0002088324'), (0.0006402417552867963, 'MW0000826859'), (0.0006399221854622477, 'MW0000834629')]"
MW0002022778,"[(1.0, 'MW0001951069'), (0.010101010101010102, 'MW0002357908'), (0.0006003193699047894, 'MW0002406704'), (0.0005927998529856364, 'MW0002605243'), (0.0005926452721723413, 'MW0001368971'), (0.000589410648292772, 'MW0000804042'), (0.0005888934691714269, 'MW0000809786'), (0.0005874232678356391, 'MW0002431606'), (0.0005795388030205563, 'MW0002581468'), (0.00057567209717345, 'MW0002327985')]"
MW0002289390,"[(0.000842133629764371, 'MW0002564599'), (0.0007984286923334876, 'MW0002204054'), (0.0007948430582381509, 'MW0002615954'), (0.0007926254131559969, 'MW0002424876'), (0.000781793590856142, 'MW0002102148'), (0.0007795204390259113, 'MW0002278411'), (0.0007727855829121654, 'MW0002507769'), (0.000754802430463826, 'MW0002110738'), (0.0007516705878815669, 'MW0002387701'), (0.0007509142380848683, 'MW0002441449')]"
MW0002212638,"[(0.0007483517552590421, 'MW0002563622'), (0.0007483517552590421, 'MW0002055042'), (0.0006918739405680286, 'MW0002010832'), (0.000675397302463174, 'MW0002590120'), (0.0006620981891614526, 'MW0000823569'), (0.0006559828919661776, 'MW0002135929'), (0.000654861693210394, 'MW0000819818'), (0.00064621608173341, 'MW0002067480'), (0.0006448534248165392, 'MW0001747196'), (0.0006448243176146659, 'MW0002556305')]"
MW0002104668,"[(0.008260366760284157, 'MW0002590120'), (0.006213109661385522, 'MW0002401622'), (0.006077180188392585, 'MW0002412839'), (0.006077180188392585, 'MW0001980593'), (0.005918560606060606, 'MW0002110738'), (0.005895878780732266, 'MW0002544167'), (0.005759041695461875, 'MW0002010832'), (0.005516632647432006, 'MW0000834629'), (0.005215395848544904, 'MW0002295212'), (0.005106469897359955, 'MW0002418731')]"
MW0002409487,"[(0.001077992777448391, 'MW0002112155'), (0.0010204081632653062, 'MW0000817355'), (0.0008054642696050003, 'MW0002349066'), (0.0007683324113344398, 'MW0000818143'), (0.0007661719749614999, 'MW0002293928'), (0.0007563896011557633, 'MW0000818827'), (0.0007521568096516764, 'MW0000822019'), (0.0007139338468897472, 'MW0002603994'), (0.0006984362013451882, 'MW0002507769'), (0.0006979730861577979, 'MW0002387701')]"
MW0002033869,"[(0.01818181818181818, 'MW0002268967'), (0.0009945795414988314, 'MW0002448132'), (0.000989638485061407, 'MW0002336594'), (0.0009784161399526447, 'MW0002507769'), (0.0009709114917084158, 'MW0002282345'), (0.0009681385599907056, 'MW0002187052'), (0.000961122591186506, 'MW0002203682'), (0.000961122591186506, 'MW0002189112'), (0.0009375498073335145, 'MW0002484696'), (0.0009372686118114592, 'MW0002102148')]"
MW0002499300,"[(0.008216926869350863, 'MW0002344298'), (0.007809449433814915, 'MW0002304130'), (0.004828585224529213, 'MW0002431528'), (0.0035850003585000353, 'MW0002348295'), (0.0033627009213800514, 'MW0002527254'), (0.0033627009213800514, 'MW0002498911'), (0.0033627009213800514, 'MW0002413337'), (0.0031560675398453523, 'MW0002628656'), (0.0031560675398453523, 'MW0002088324'), (0.0031019294000868528, 'MW0002534574')]"
MW0002382249,"[(0.0024810817516437165, 'MW0002468962'), (0.00164446637066272, 'MW0002527254'), (0.00164446637066272, 'MW0002498911'), (0.00164446637066272, 'MW0002413337'), (0.00157952930026852, 'MW0002034255'), (0.00157952930026852, 'MW0002022330'), (0.00157952930026852, 'MW0001974960'), (0.001558846453624318, 'MW0002348295'), (0.00151952590791673, 'MW0001695064'), (0.00151952590791673, 'MW0001258696')]"
MW0002334705,"[(1.0, 'MW0002580299'), (0.0032679738562091504, 'MW0002005485'), (0.0008040782850618337, 'MW0002485837'), (0.0008040782850618337, 'MW0002294097'), (0.0008010766470135861, 'MW0002110738'), (0.0007857496444482858, 'MW0002605130'), (0.0007843567882158237, 'MW0002503286'), (0.0007843567882158237, 'MW0002456525'), (0.0007843567882158237, 'MW0002413767'), (0.0007767472930356838, 'MW0002590120')]"
MW0000820701,"[(0.0009609378753663574, 'MW0002503286'), (0.0009609378753663574, 'MW0002456525'), (0.0009609378753663574, 'MW0002413767'), (0.0008590179706559463, 'MW0002485837'), (0.0008590179706559463, 'MW0002294097'), (0.0008517887563884157, 'MW0002176726'), (0.0008415524960447033, 'MW0002413078'), (0.0008315109385263963, 'MW0000809691'), (0.0008164065051270331, 'MW0002615954'), (0.0007976071784646061, 'MW0002605130')]"
MW0001353373,"[(0.0006841255507210683, 'MW0002628656'), (0.0006841255507210683, 'MW0002088324'), (0.0006755478693220202, 'MW0000826859'), (0.0006738680701092341, 'MW0002477132'), (0.0006614981610351123, 'MW0001960596'), (0.0006511603677753757, 'MW0002562501'), (0.0006511603677753757, 'MW0002346806'), (0.0006507366338695403, 'MW0001610447'), (0.0006468932949509978, 'MW0001313329'), (0.000640319647568066, 'MW0002631541')]"
MW0002023369,"[(0.002052713687494868, 'MW0002556305'), (0.0019131798963056498, 'MW0002052709'), (0.0018315353761057895, 'MW0000819818'), (0.0017283395841614956, 'MW0001747196'), (0.0016841537969247353, 'MW0000363579'), (0.0016808135137406502, 'MW0002190231'), (0.0016288501946475984, 'MW0001792357'), (0.0016051622016404758, 'MW0002094433'), (0.001573415570520486, 'MW0002602865'), (0.001552337043418867, 'MW0002562501')]"
MW0002185959,"[(0.007575757575757576, 'MW0000794566'), (0.00043025927423865625, 'MW0002187676'), (0.0004258345292186363, 'MW0001967845'), (0.00041970075336285225, 'MW0001353373'), (0.00041800253309535063, 'MW0002473212'), (0.00041727519298977677, 'MW0001937651'), (0.0004159595354563908, 'MW0000091696'), (0.00041522548820136786, 'MW0002417749'), (0.00041313607462890054, 'MW0002354334'), (0.0004119091163725637, 'MW0002352090')]"
MW0001313329,"[(0.009080177971488242, '0'), (0.007400281210686007, 'MW0002628656'), (0.007400281210686007, 'MW0002088324'), (0.006506604203266315, 'MW0000826859'), (0.005439808518740141, 'MW0002431606'), (0.005401609679684546, 'MW0001960596'), (0.005309828492539691, 'MW0002605243'), (0.004781714722899632, 'MW0002562501'), (0.004781714722899632, 'MW0002346806'), (0.004758958739827726, 'MW0001610447')]"
MW0000809786,"[(0.05555555555555555, 'MW0002327985'), (0.00077287517293082, 'MW0001776329'), (0.0007592207358367373, 'MW0000819364'), (0.0007001183199960792, 'MW0000804042'), (0.0006686950416262664, 'MW0000790149'), (0.0006527713407270568, 'MW0002066164'), (0.0006524859715516117, 'MW0000825316'), (0.0006469560716827327, 'MW0000833034'), (0.0006446372626123279, 'MW0002087546'), (0.0006422731330725704, 'MW0001368971')]"
MW0002115796,"[(0.0011049723756906076, 'MW0002418731'), (0.0010441138084051162, 'MW0002034255'), (0.0010441138084051162, 'MW0002022330'), (0.0010441138084051162, 'MW0001974960'), (0.0010175527855507504, 'MW0002527254'), (0.0010175527855507504, 'MW0002498911'), (0.0010175527855507504, 'MW0002413337'), (0.0010022249393653912, 'MW0002123313'), (0.0009989511013435892, 'MW0002110738'), (0.0009977152321184487, 'MW0002102148')]"
MW0000824776,"[(0.0014243796826482065, 'MW0000800935'), (0.001296361114352014, 'MW0002095214'), (0.00101174637541861, 'MW0002431024'), (0.0008876580031245562, 'MW0000803149'), (0.0007993285640062348, 'MW0000823104'), (0.0007796784606028474, 'MW0000820071'), (0.0007697814590437775, 'MW0000603352'), (0.0007621312237541059, 'MW0001328315'), (0.0007430635022068986, 'MW0000820068'), (0.0007082855240604593, 'MW0000812653')]"
